Timestamp,Airport,Timezone,DirInten,Visibility,Weather0,Weather1,CG0,CG1,CG2,TTD,Pressure,ReraRets
2003061511,SBKG,151100Z,25006KT,3000,BR,na,BKN010,BKN015,OVC070,21/20,Q1017,NULL
2003061512,SBKG,151200Z,25008KT,5000,BR,na,FEW005,BKN010,BKN015,22/21,Q1018,NULL
2003061513,SBKG,151300Z,19008KT,3000,-RA,BR,SCT005,BKN010,BKN015,23/20,Q1018,NULL
2003061514,SBKG,151400Z,18010KT,3000,-RA,BR,SCT005,BKN010,BKN015,23/21,Q1017,NULL
2003061515,SBKG,151500Z,12008KT,6000,na,na,SCT010,BKN017,na,24/21,Q1017,NULL
2003061516,SBKG,151600Z,13010KT,9999,na,na,BKN017,BKN090,na,25/21,Q1016,NULL
2003061517,SBKG,151700Z,12010KT,9999,na,na,BKN017,BKN090,na,25/20,Q1016,NULL
2003061518,SBKG,151800Z,14010KT,9999,na,na,BKN020,BKN100,na,25/21,Q1016,NULL
2003061519,SBKG,151900Z,13006KT,9999,na,na,BKN020,BKN100,na,24/20,Q1015,NULL
2003061520,SBKG,152000Z,12006KT,9999,na,na,SCT017,BKN090,na,24/21,Q1016,NULL
2003061521,SBKG,152100Z,13006KT,9999,na,na,SCT017,BKN090,na,23/21,Q1016,NULL
2003061522,SBKG,152200Z,14006KT,9999,na,na,FEW015,SCT090,na,22/22,Q1017,NULL
2003061523,SBKG,152300Z,15004KT,9999,na,na,FEW012,SCT015,BKN090,22/21,Q1017,NULL
2003061600,SBKG,160000Z,14006KT,9999,na,na,SCT012,BKN015,BKN090,22/21,Q1018,NULL
2003061601,SBKG,160100Z,15006KT,9999,na,na,FEW012,SCT017,BKN090,22/21,Q1018,NULL
2003061602,SBKG,160200Z,18004KT,9999,na,na,SCT010,BKN090,na,21/21,Q1018,NULL
2003061603,SBKG,160300Z,21002KT,CAVOK,na,na,na,na,na,21/20,Q1017,NULL
2003061609,SBKG,160900Z,16002KT,5000,BR,na,BKN010,BKN090,na,21/20,Q1016,NULL
2003061609,SBKG,160930Z,14002KT,6000,na,na,BKN017,BKN090,na,21/20,Q1017,NULL
2003061610,SBKG,161000Z,14004KT,6000,na,na,BKN017,BKN090,na,22/20,Q1017,NULL
2003061610,SBKG,161020Z,13002KT,3000,-RA,na,BKN010,BKN090,na,21/20,Q1017,NULL
2003061611,SBKG,161100Z,27002KT,3000,-RA,na,BKN010,BKN090,na,21/20,Q1018,NULL
2003061612,SBKG,161200Z,27004KT,3000,-RA,na,BKN010,BKN090,na,20/20,Q1018,NULL
2003061613,SBKG,161300Z,24006KT,3000,-RA,na,SCT006,BKN010,BKN090,20/20,Q1018,NULL
2003061614,SBKG,161400Z,21006KT,3000,-RA,na,SCT006,BKN010,BKN090,21/20,Q1018,NULL
2003061615,SBKG,161500Z,21006KT,3000,RA,na,SCT006,BKN010,OVC090,21/21,Q1017,NULL
2003061616,SBKG,161600Z,21008KT,3000,-RA,na,SCT006,BKN010,OVC040,22/21,Q1017,NULL
2003061617,SBKG,161700Z,19003KT,2000,-RA,BR,SCT006,BKN010,OVC040,21/21,Q1016,NULL
2003061618,SBKG,161800Z,18010KT,5000,-RA,BR,FEW008,BKN010,OVC070,21/21,Q1016,NULL
2003061618,SBKG,161820Z,17006KT,9000,na,na,SCT010,OVC080,na,22/21,Q1016,NULL
2003061619,SBKG,161900Z,15006KT,9000,na,na,FEW012,SCT015,OVC080,21/21,Q1017,NULL
2003061620,SBKG,162000Z,14006KT,9999,na,na,FEW012,BKN015,BKN090,21/20,Q1017,NULL
2003061621,SBKG,162100Z,14002KT,9999,na,na,BKN015,BKN090,na,21/20,Q1017,NULL
2003061622,SBKG,162200Z,10004KT,9999,na,na,BKN016,BKN090,na,21/20,Q1017,NULL
2003061623,SBKG,162300Z,10003KT,9999,na,na,SCT016,BKN090,na,21/20,Q1018,NULL
2003061700,SBKG,170000Z,10002KT,9999,na,na,SCT010,BKN080,na,20/20,Q1018,NULL
2003061701,SBKG,170100Z,15005KT,8000,-RA,na,BKN010,BKN080,na,21/20,Q1018,NULL
2003061702,SBKG,170200Z,15004KT,9999,-RA,na,BKN010,BKN080,na,20/20,Q1018,NULL
2003061703,SBKG,170300Z,14004KT,9999,na,na,FEW010,SCT080,na,20/20,Q1018,NULL
2003061709,SBKG,170900Z,00000KT,9999,na,na,FEW012,na,na,18/18,Q1016,NULL
2003061710,SBKG,171000Z,17002KT,9999,na,na,BKN015,na,na,20/20,Q1017,NULL
2003061711,SBKG,171100Z,15006KT,9999,na,na,SCT015,BKN018,na,21/20,Q1018,NULL
2003061712,SBKG,171200Z,17008KT,9999,na,na,BKN020,na,na,23/19,Q1017,NULL
2003061713,SBKG,171300Z,16008KT,9999,na,na,BKN023,na,na,24/20,Q1018,NULL
2003061714,SBKG,171400Z,17006KT,9999,na,na,SCT025,na,na,25/18,Q1017,NULL
2003061715,SBKG,171500Z,15008KT,9999,na,na,SCT025,na,na,26/17,Q1017,NULL
2003061716,SBKG,171600Z,15011KT,9999,na,na,FEW025,na,na,26/18,Q1016,NULL
2003061717,SBKG,171700Z,16010KT,9999,na,na,FEW030,na,na,26/18,Q1015,NULL
2003061718,SBKG,171800Z,14010KT,9999,na,na,FEW025,na,na,26/16,Q1015,NULL
2003061719,SBKG,171900Z,14008KT,CAVOK,na,na,na,na,na,26/17,Q1015,NULL
2003061720,SBKG,172000Z,15008KT,CAVOK,na,na,na,na,na,25/16,Q1015,NULL
2003061721,SBKG,172100Z,16007KT,CAVOK,na,na,na,na,na,23/17,Q1016,NULL
2003061722,SBKG,172200Z,12006KT,CAVOK,na,na,na,na,na,22/18,Q1016,NULL
2003061723,SBKG,172300Z,13008KT,CAVOK,na,na,na,na,na,21/18,Q1017,NULL
2003061800,SBKG,180000Z,12007KT,CAVOK,na,na,na,na,na,21/18,Q1017,NULL
2003061801,SBKG,180100Z,12008KT,9999,na,na,FEW010,na,na,20/18,Q1018,NULL
2003061802,SBKG,180200Z,03006KT,9999,na,na,FEW010,na,na,20/18,Q1018,NULL
2003061803,SBKG,180300Z,22006KT,CAVOK,na,na,na,na,na,20/18,Q1017,NULL
2003061809,SBKG,180900Z,00000KT,CAVOK,na,na,na,na,na,17/17,Q1017,NULL
2003061810,SBKG,181000Z,00000KT,CAVOK,na,na,na,na,na,19/18,Q1017,NULL
2003061811,SBKG,181100Z,21008KT,CAVOK,na,na,na,na,na,21/19,Q1018,NULL
2003061812,SBKG,181200Z,22006KT,CAVOK,na,na,na,na,na,23/17,Q1018,NULL
2003061813,SBKG,181300Z,18008KT,CAVOK,na,na,na,na,na,25/16,Q1018,NULL
2003061814,SBKG,181400Z,17006KT,CAVOK,na,na,na,na,na,26/15,Q1018,NULL
2003061815,SBKG,181500Z,15008KT,CAVOK,na,na,na,na,na,26/15,Q1017,NULL
2003061816,SBKG,181600Z,13007KT,CAVOK,na,na,na,na,na,26/15,Q1016,NULL
2003061817,SBKG,181700Z,14007KT,CAVOK,na,na,na,na,na,26/15,Q1016,NULL
2003061818,SBKG,181800Z,12007KT,CAVOK,na,na,na,na,na,26/17,Q1016,NULL
2003061819,SBKG,181900Z,13008KT,CAVOK,na,na,na,na,na,25/18,Q1016,NULL
2003061820,SBKG,182000Z,12004KT,9999,na,na,FEW020,BKN090,BKN300,24/19,Q1017,NULL
2003061821,SBKG,182100Z,12005KT,9999,na,na,FEW020,BKN100,BKN300,23/19,Q1017,NULL
2003061822,SBKG,182200Z,12006KT,9999,na,na,FEW010,na,na,22/20,Q1017,NULL
2003061823,SBKG,182300Z,12006KT,9999,na,na,FEW010,na,na,22/20,Q1017,NULL
2003061900,SBKG,190000Z,12004KT,9999,na,na,SCT010,na,na,22/20,Q1018,NULL
2003061901,SBKG,190100Z,12008KT,9999,na,na,FEW010,na,na,21/20,Q1018,NULL
2003061902,SBKG,190200Z,12007KT,9999,na,na,FEW010,na,na,21/20,Q1018,NULL
2003061903,SBKG,190300Z,13004KT,9999,na,na,FEW010,na,na,21/20,Q1018,NULL
2003061909,SBKG,190900Z,12004KT,9999,na,na,SCT010,BKN090,na,20/19,Q1018,NULL
2003061910,SBKG,191000Z,13002KT,9999,na,na,FEW010,BKN090,na,21/19,Q1018,NULL
2003061911,SBKG,191100Z,14008KT,9999,na,na,FEW012,BKN090,na,22/20,Q1019,NULL
2003061912,SBKG,191200Z,14007KT,9999,na,na,SCT014,BKN090,na,23/19,Q1019,NULL
2003061913,SBKG,191300Z,14010KT,9999,na,na,SCT014,BKN090,na,24/20,Q1019,NULL
2003061914,SBKG,191400Z,12008KT,9999,na,na,BKN015,BKN090,na,24/21,Q1019,NULL
2003061915,SBKG,191500Z,12010KT,8000,-RA,na,BKN010,BKN015,na,24/19,Q1018,NULL
2003061916,SBKG,191600Z,13008KT,9999,na,na,SCT010,SCT015,BKN090,24/21,Q1017,NULL
2003061917,SBKG,191700Z,13010KT,9999,na,na,FEW010,SCT015,BKN090,24/20,Q1017,NULL
2003061918,SBKG,191800Z,15010KT,9999,na,na,SCT015,BKN090,na,24/20,Q1017,NULL
2003061919,SBKG,191900Z,15008KT,9999,na,na,FEW015,SCT015,BKN090,24/20,Q1017,NULL
2003061920,SBKG,192000Z,12007KT,9999,na,na,SCT010,SCT015,BKN090,23/20,Q1018,NULL
2003061921,SBKG,192100Z,16006KT,9999,na,na,SCT010,BKN090,na,22/19,Q1018,NULL
2003061922,SBKG,192200Z,15004KT,9999,na,na,SCT017,BKN100,na,21/20,Q1015,NULL
2003061923,SBKG,192300Z,14006KT,9999,na,na,FEW017,SCT100,na,21/19,Q1018,NULL
2003062000,SBKG,200000Z,12004KT,9999,na,na,FEW017,SCT100,na,20/19,Q1018,NULL
2003062001,SBKG,200100Z,13004KT,9999,na,na,FEW017,SCT100,na,20/19,Q1018,NULL
2003062002,SBKG,200200Z,13005KT,CAVOK,na,na,na,na,na,20/19,Q1018,NULL
2003062003,SBKG,200300Z,16004KT,9999,na,na,SCT015,SCT100,na,20/19,Q1018,NULL
2003062009,SBKG,200900Z,16006KT,9999,na,na,FEW010,SCT015,na,20/19,Q1018,NULL
2003062010,SBKG,201000Z,16007KT,9999,na,na,FEW010,SCT015,na,21/19,Q1018,NULL
2003062011,SBKG,201100Z,18006KT,9999,na,na,FEW015,SCT080,na,22/19,Q1018,NULL
2003062012,SBKG,201200Z,17008KT,9999,na,na,SCT015,na,na,24/18,Q1019,NULL
2003062013,SBKG,201300Z,15006KT,9999,na,na,BKN018,na,na,24/19,Q1018,NULL
2003062014,SBKG,201400Z,15008KT,9999,na,na,BKN020,na,na,25/19,Q1018,NULL
2003062015,SBKG,201500Z,14008KT,9999,na,na,BKN020,BKN100,na,25/19,Q1017,NULL
2003062016,SBKG,201600Z,14006KT,9999,na,na,BKN020,BKN100,na,27/20,Q1016,NULL
2003062017,SBKG,201700Z,13006KT,9999,na,na,BKN020,BKN100,na,27/20,Q1016,NULL
2003062018,SBKG,201800Z,16008KT,9999,na,na,BKN020,BKN100,na,25/21,Q1016,NULL
2003062019,SBKG,201900Z,17006KT,9999,na,na,SCT020,BKN100,na,24/21,Q1016,NULL
2003062020,SBKG,202000Z,16006KT,9999,na,na,SCT020,BKN100,na,24/21,Q1017,NULL
2003062021,SBKG,202100Z,14006KT,5000,na,na,SCT010,BKN015,na,21/20,Q1017,NULL
2003062022,SBKG,202200Z,13008KT,5000,BR,na,SCT010,BKN015,na,22/21,Q1017,NULL
2003062023,SBKG,202300Z,11008KT,9999,na,na,SCT008,na,na,22/21,Q1018,NULL
2003062100,SBKG,210000Z,12006KT,9999,na,na,SCT006,BKN010,na,21/21,Q1018,NULL
2003062101,SBKG,210100Z,13006KT,9999,na,na,FEW006,SCT010,na,21/20,Q1018,NULL
2003062102,SBKG,210200Z,12002KT,9999,na,na,FEW010,SCT090,na,21/21,Q1018,NULL
2003062103,SBKG,210300Z,13003KT,CAVOK,na,na,na,na,na,20/20,Q1018,NULL
2003062104,SBKG,210400Z,14004KT,9999,na,na,FEW008,SCT017,na,20/20,Q1018,NULL
2003062105,SBKG,210500Z,13006KT,8000,na,na,SCT010,BKN015,na,20/20,Q1018,NULL
2003062109,SBKG,210900Z,14006KT,3000,-DZ,BR,SCT006,BKN010,na,20/20,Q1018,NULL
2003062110,SBKG,211000Z,13006KT,3000,-DZ,BR,SCT006,BKN010,na,20/20,Q1019,NULL
2003062111,SBKG,211100Z,13006KT,3000,-DZ,BR,SCT006,BKN010,na,20/20,Q1019,NULL
2003062112,SBKG,211200Z,14006KT,5000,BR,na,SCT010,BKN015,na,21/19,Q1020,NULL
2003062113,SBKG,211300Z,16008KT,5000,na,na,SCT010,BKN015,na,23/20,Q1020,NULL
2003062114,SBKG,211400Z,14006KT,5000,na,na,SCT010,BKN015,na,23/20,Q1019,NULL
2003062115,SBKG,211500Z,09006KT,5000,na,na,SCT012,BKN015,na,26/21,Q1018,NULL
2003062116,SBKG,211600Z,17008KT,5000,na,na,SCT017,SCT080,na,24/21,Q1017,NULL
2003062117,SBKG,211700Z,21004KT,5000,na,na,SCT017,BKN017,FEW0257CU,25/21,Q1017,NULL
2003062118,SBKG,211800Z,15006KT,9999,na,na,SCT017,BKN018,na,23/20,Q1016,NULL
2003062119,SBKG,211900Z,14008KT,7000,na,na,SCT012,BKN017,na,23/21,Q1016,NULL
2003062120,SBKG,212000Z,14003KT,9999,na,na,SCT020,SCT080,na,22/21,Q1017,NULL
2003062121,SBKG,212100Z,12006KT,9999,na,na,FEW020,BKN100,na,22/20,Q1016,NULL
2003062122,SBKG,212200Z,11007KT,9999,na,na,BKN010,BKN100,na,21/21,Q1017,NULL
2003062123,SBKG,212300Z,12005KT,9999,na,na,BKN007,SCT100,na,21/21,Q1017,NULL
2003062123,SBKG,212310Z,12005KT,3000,BR,na,BKN007,na,na,21/21,Q1017,NULL
2003062200,SBKG,220000Z,12005KT,4000,BR,na,BKN006,na,na,21/21,Q1018,NULL
2003062200,SBKG,220010Z,12005KT,2500,BR,na,BKN005,na,na,21/21,Q1018,NULL
2003062200,SBKG,220030Z,11005KT,0900,FG,na,BKN005,na,na,21/21,Q1018,NULL
2003062201,SBKG,220100Z,11004KT,0800,FG,na,BKN004,na,na,21/21,Q1018,NULL
2003062201,SBKG,220101Z,12007KT,8000,na,na,SCT004,na,na,21/21,Q1018,NULL
2003062202,SBKG,220200Z,12005KT,3000SW,BR,na,SCT003,na,na,20/20,Q1018,NULL
2003062203,SBKG,220300Z,14004KT,8000,na,na,FEW004,na,na,20/20,Q1018,NULL
2003062209,SBKG,220900Z,18004KT,CAVOK,na,na,na,na,na,17/17,Q1017,NULL
2003062210,SBKG,221000Z,18006KT,9999,na,na,FEW017,na,na,19/18,Q1018,NULL
2003062211,SBKG,221100Z,16008KT,9999,na,na,SCT020,na,na,21/19,Q1019,NULL
2003062212,SBKG,221200Z,16006KT,9999,na,na,SCT020,na,na,23/19,Q1019,NULL
2003062213,SBKG,221300Z,09010KT,9999,na,na,SCT020,na,na,24/18,Q1018,NULL
2003062214,SBKG,221400Z,12008KT,9999,na,na,SCT020,na,na,25/18,Q1018,NULL
2003062215,SBKG,221500Z,17010KT,9999,na,na,SCT023,na,na,26/18,Q1017,NULL
2003062216,SBKG,221600Z,15012KT,9999,na,na,BKN025,na,na,27/18,Q1016,NULL
2003062217,SBKG,221700Z,18010KT,9999,na,na,BKN030,na,na,27/18,Q1015,NULL
2003062218,SBKG,221800Z,16010KT,9999,na,na,SCT030,na,na,27/18,Q1015,NULL
2003062219,SBKG,221900Z,13008KT,9999,na,na,SCT040,na,na,26/17,Q1015,NULL
2003062220,SBKG,222000Z,13006KT,9999,na,na,FEW030,na,na,25/18,Q1015,NULL
2003062221,SBKG,222100Z,12006KT,9999,na,na,FEW025,na,na,23/17,Q1016,NULL
2003062222,SBKG,222200Z,12008KT,CAVOK,na,na,na,na,na,21/17,Q1016,NULL
2003062223,SBKG,222300Z,13005KT,CAVOK,na,na,na,na,na,20/17,Q1016,NULL
2003062300,SBKG,230000Z,11005KT,CAVOK,na,na,na,na,na,20/17,Q1017,NULL
2003062301,SBKG,230100Z,10008KT,CAVOK,na,na,na,na,na,19/17,Q1017,NULL
2003062302,SBKG,230200Z,00000KT,CAVOK,na,na,na,na,na,18/17,Q1018,NULL
2003062303,SBKG,230300Z,00000KT,CAVOK,na,na,na,na,na,18/17,Q1017,NULL
2003062309,SBKG,230900Z,14002KT,CAVOK,na,na,na,na,na,18/18,Q1017,NULL
2003062310,SBKG,231000Z,14004KT,9999,na,na,FEW017,na,na,19/19,Q1018,NULL
2003062311,SBKG,231100Z,17006KT,9999,na,na,SCT017,na,na,21/19,Q1018,NULL
2003062312,SBKG,231200Z,17010KT,9999,na,na,SCT020,na,na,23/19,Q1019,NULL
2003062313,SBKG,231300Z,17012KT,9999,na,na,SCT020,na,na,24/18,Q1018,NULL
2003062314,SBKG,231400Z,14008KT,9999,na,na,SCT025,na,na,26/17,Q1018,NULL
2003062315,SBKG,231500Z,13010KT,9999,na,na,SCT025,na,na,27/17,Q1017,NULL
2003062316,SBKG,231600Z,15010KT,9999,na,na,SCT027,na,na,27/17,Q1017,NULL
2003062317,SBKG,231700Z,12010KT,9999,na,na,BKN030,na,na,27/18,Q1016,NULL
2003062318,SBKG,231800Z,12006KT,9999,na,na,BKN030,na,na,27/18,Q1016,NULL
2003062319,SBKG,231900Z,13008KT,9999,na,na,SCT040,na,na,26/18,Q1016,NULL
2003062320,SBKG,232000Z,12008KT,9999,na,na,SCT040,na,na,25/18,Q1016,NULL
2003062321,SBKG,232100Z,12006KT,9999,na,na,FEW040,na,na,23/19,Q1017,NULL
2003062322,SBKG,232200Z,12006KT,CAVOK,na,na,na,na,na,22/19,Q1018,NULL
2003062323,SBKG,232300Z,12005KT,CAVOK,na,na,na,na,na,21/20,Q1018,NULL
2003062400,SBKG,240000Z,12005KT,CAVOK,na,na,na,na,na,21/19,Q1019,NULL
2003062401,SBKG,240100Z,12006KT,CAVOK,na,na,na,na,na,21/19,Q1019,NULL
2003062402,SBKG,240200Z,12006KT,9999,na,na,FEW010,na,na,20/19,Q1019,NULL
2003062403,SBKG,240300Z,15003KT,CAVOK,na,na,na,na,na,20/19,Q1019,NULL
2003062404,SBKG,240400Z,16006KT,9999,na,na,FEW010,na,na,20/19,Q1018,NULL
2003062405,SBKG,240500Z,00000KT,6000,na,na,BKN017,na,na,19/18,Q1018,NULL
2003062408,SBKG,240800Z,00000KT,6000,na,na,BKN017,na,na,19/18,Q1018,NULL
2003062409,SBKG,240900Z,16007KT,9999,na,na,SCT010,na,na,18/18,Q1018,NULL
2003062410,SBKG,241000Z,16004KT,9999,na,na,FEW010,na,na,20/19,Q1019,NULL
2003062411,SBKG,241100Z,16007KT,9999,na,na,BKN015,na,na,22/20,Q1020,NULL
2003062412,SBKG,241200Z,16007KT,9999,na,na,BKN015,na,na,23/20,Q1020,NULL
2003062413,SBKG,241300Z,15009KT,9999,na,na,BKN015,na,na,24/20,Q1020,NULL
2003062414,SBKG,241400Z,13008KT,9999,na,na,BKN016,na,na,25/19,Q1019,NULL
2003062415,SBKG,241500Z,13010KT,9999,na,na,BKN015,na,na,27/20,Q1018,NULL
2003062416,SBKG,241600Z,12007KT,9999,na,na,BKN016,na,na,28/20,Q1018,NULL
2003062417,SBKG,241700Z,13006KT,9999,na,na,BKN016,na,na,27/20,Q1017,NULL
2003062418,SBKG,241800Z,12010KT,9999,na,na,BKN018,na,na,28/20,Q1017,NULL
2003062419,SBKG,241900Z,15010KT,9999,na,na,SCT015,na,na,27/20,Q1017,NULL
2003062420,SBKG,242000Z,12010KT,9999,na,na,SCT015,na,na,25/20,Q1018,NULL
2003062421,SBKG,242100Z,12008KT,9999,na,na,FEW010,SCT015,na,23/20,Q1018,NULL
2003062422,SBKG,242200Z,13006KT,9999,na,na,SCT015,na,na,22/20,Q1019,NULL
2003062423,SBKG,242300Z,14008KT,9999,na,na,SCT015,na,na,22/20,Q1019,NULL
2003062500,SBKG,250000Z,12004KT,9999,na,na,FEW015,na,na,22/20,Q1020,NULL
2003062501,SBKG,250100Z,13004KT,9999,na,na,SCT015,na,na,21/20,Q1020,NULL
2003062502,SBKG,250200Z,13004KT,9999,na,na,SCT015,na,na,21/20,Q1019,NULL
2003062503,SBKG,250300Z,13004KT,9999,na,na,FEW015,na,na,20/19,Q1019,NULL
2003062509,SBKG,250900Z,03003KT,5000,BR,na,SCT010,BKN015,na,20/19,Q1019,NULL
2003062510,SBKG,251000Z,18006KT,5000,BR,na,SCT010,BKN015,na,21/20,Q1019,NULL
2003062511,SBKG,251100Z,16008KT,9999,na,na,FEW010,BKN015,na,22/20,Q1020,NULL
2003062512,SBKG,251200Z,16010KT,9999,na,na,BKN015,na,na,23/19,Q1020,NULL
2003062513,SBKG,251300Z,15010KT,9999,na,na,BKN015,na,na,25/19,Q1019,NULL
2003062514,SBKG,251400Z,18008KT,9999,na,na,BKN015,na,na,26/19,Q1019,NULL
2003062515,SBKG,251500Z,15008KT,9999,na,na,BKN020,na,na,27/18,Q1018,NULL
2003062516,SBKG,251600Z,14010KT,9999,na,na,SCT020,na,na,27/19,Q1017,NULL
2003062517,SBKG,251700Z,16010KT,9999,na,na,SCT020,na,na,27/18,Q1016,NULL
2003062518,SBKG,251800Z,16010KT,9999,na,na,SCT020,na,na,27/19,Q1016,NULL
2003062519,SBKG,251900Z,14010KT,9999,na,na,SCT020,na,na,26/19,Q1016,NULL
2003062520,SBKG,252000Z,14010KT,9999,na,na,SCT020,na,na,25/20,Q1017,NULL
2003062521,SBKG,252100Z,13006KT,9999,na,na,SCT017,na,na,23/21,Q1017,NULL
2003062522,SBKG,252200Z,12004KT,CAVOK,na,na,na,na,na,21/20,Q1018,NULL
2003062523,SBKG,252300Z,14006KT,CAVOK,na,na,na,na,na,21/20,Q1018,NULL
2003062500,SBKG,250000Z,12004KT,9999,na,na,FEW015,na,na,22/20,Q1020,NULL
2003062501,SBKG,250100Z,13004KT,9999,na,na,SCT015,na,na,21/20,Q1020,NULL
2003062502,SBKG,250200Z,13004KT,9999,na,na,SCT015,na,na,21/20,Q1019,NULL
2003062503,SBKG,250300Z,13004KT,9999,na,na,FEW015,na,na,20/19,Q1019,NULL
2003062509,SBKG,250900Z,03003KT,5000,BR,na,SCT010,BKN015,na,20/19,Q1019,NULL
2003062510,SBKG,251000Z,18006KT,5000,BR,na,SCT010,BKN015,na,21/20,Q1019,NULL
2003062511,SBKG,251100Z,16008KT,9999,na,na,FEW010,BKN015,na,22/20,Q1020,NULL
2003062512,SBKG,251200Z,16010KT,9999,na,na,BKN015,na,na,23/19,Q1020,NULL
2003062513,SBKG,251300Z,15010KT,9999,na,na,BKN015,na,na,25/19,Q1019,NULL
2003062514,SBKG,251400Z,18008KT,9999,na,na,BKN015,na,na,26/19,Q1019,NULL
2003062515,SBKG,251500Z,15008KT,9999,na,na,BKN020,na,na,27/18,Q1018,NULL
2003062516,SBKG,251600Z,14010KT,9999,na,na,SCT020,na,na,27/19,Q1017,NULL
2003062517,SBKG,251700Z,16010KT,9999,na,na,SCT020,na,na,27/18,Q1016,NULL
2003062518,SBKG,251800Z,16010KT,9999,na,na,SCT020,na,na,27/19,Q1016,NULL
2003062519,SBKG,251900Z,14010KT,9999,na,na,SCT020,na,na,26/19,Q1016,NULL
2003062520,SBKG,252000Z,14010KT,9999,na,na,SCT020,na,na,25/20,Q1017,NULL
2003062521,SBKG,252100Z,13006KT,9999,na,na,SCT017,na,na,23/21,Q1017,NULL
2003062522,SBKG,252200Z,12004KT,CAVOK,na,na,na,na,na,21/20,Q1018,NULL
2003062523,SBKG,252300Z,14006KT,CAVOK,na,na,na,na,na,21/20,Q1018,NULL
2003062600,SBKG,260000Z,16006KT,CAVOK,na,na,na,na,na,20/19,Q1018,NULL
2003062701,SBKG,270100Z,17004KT,CAVOK,na,na,na,na,na,19/18,Q1018,NULL
2003062702,SBKG,270200Z,18003KT,CAVOK,na,na,na,na,na,19/18,Q1018,NULL
2003062703,SBKG,270300Z,19002KT,CAVOK,na,na,na,na,na,19/18,Q1018,NULL
2003062704,SBKG,270400Z,18002KT,CAVOK,na,na,na,na,na,18/18,Q1018,NULL
2003062705,SBKG,270500Z,00000KT,9999,na,na,SCT012,na,na,18/17,Q1017,NULL
2003062706,SBKG,270600Z,00000KT,9999,na,na,FEW013,na,na,17/17,Q1017,NULL
2003062707,SBKG,270700Z,00000KT,5000,BR,SKC,na,na,na,17/17,Q1017,NULL
2003062709,SBKG,270900Z,18004KT,6000,na,na,SCT017,na,na,16/16,Q1017,NULL
2003062710,SBKG,271000Z,18004KT,9999,na,na,FEW020,na,na,18/16,Q1018,NULL
2003062711,SBKG,271100Z,16004KT,9999,na,na,FEW020,na,na,20/18,Q1018,NULL
2003062712,SBKG,271200Z,14010KT,9999,na,na,SCT020,na,na,22/18,Q1018,NULL
2003062713,SBKG,271300Z,16010KT,9999,na,na,SCT020,na,na,23/17,Q1018,NULL
2003062714,SBKG,271400Z,14010KT,9999,na,na,SCT023,na,na,26/17,Q1018,NULL
2003062715,SBKG,271500Z,17012KT,9999,na,na,SCT025,na,na,26/16,Q1018,NULL
2003062716,SBKG,271600Z,15010KT,9999,na,na,SCT030,na,na,27/15,Q1017,NULL
2003062717,SBKG,271700Z,17008KT,9999,na,na,SCT030,na,na,27/13,Q1016,NULL
2003062718,SBKG,271800Z,15010KT,9999,na,na,FEW033,na,na,27/14,Q1016,NULL
2003062719,SBKG,271900Z,15008KT,9999,na,na,FEW033,na,na,26/14,Q1016,NULL
2003062720,SBKG,272000Z,14006KT,CAVOK,na,na,na,na,na,25/13,Q1016,NULL
2003062721,SBKG,272100Z,13006KT,CAVOK,na,na,na,na,na,23/14,Q1017,NULL
2003062722,SBKG,272200Z,12007KT,CAVOK,na,na,na,na,na,21/15,Q1017,NULL
2003062723,SBKG,272300Z,12007KT,CAVOK,na,na,na,na,na,21/15,Q1018,NULL
2003062800,SBKG,280000Z,11004KT,CAVOK,na,na,na,na,na,20/16,Q1018,NULL
2003062801,SBKG,280100Z,16007KT,CAVOK,na,na,na,na,na,19/16,Q1019,NULL
2003062802,SBKG,280200Z,16005KT,CAVOK,na,na,na,na,na,19/16,Q1019,NULL
2003062803,SBKG,280300Z,18007KT,CAVOK,na,na,na,na,na,19/18,Q1018,NULL
2003062804,SBKG,280400Z,00000KT,CAVOK,na,na,na,na,na,19/18,Q1018,NULL
2003062809,SBKG,280900Z,00000KT,9000,SKC,na,na,na,na,16/16,Q1018,NULL
2003062810,SBKG,281000Z,00000KT,CAVOK,na,na,na,na,na,18/17,Q1018,NULL
2003062811,SBKG,281100Z,21005KT,9999,na,na,FEW017,na,na,21/18,Q1019,NULL
2003062812,SBKG,281200Z,16008KT,CAVOK,na,na,na,na,na,23/18,Q1019,NULL
2003062813,SBKG,281300Z,17008KT,9999,na,na,FEW020,na,na,25/17,Q1019,NULL
2003062814,SBKG,281400Z,18006KT,9999,na,na,FEW025,na,na,26/16,Q1018,NULL
2003062815,SBKG,281500Z,17010KT,9999,na,na,FEW025,na,na,27/16,Q1017,NULL
2003062816,SBKG,281600Z,16011KT,9999,na,na,FEW025,na,na,27/16,Q1017,NULL
2003062817,SBKG,281700Z,16008KT,9999,na,na,FEW025,na,na,28/15,Q1016,NULL
2003062818,SBKG,281800Z,16007KT,9999,na,na,FEW025,na,na,28/16,Q1016,NULL
2003062819,SBKG,281900Z,13012KT,9999,na,na,FEW025,na,na,27/16,Q1016,NULL
2003062820,SBKG,282000Z,15010KT,9999,na,na,FEW024,na,na,26/16,Q1016,NULL
2003062821,SBKG,282100Z,13006KT,CAVOK,na,na,na,na,na,24/19,Q1017,NULL
