Timestamp,Airport,Timezone,DirInten,Visibility,Weather0,Weather1,CG0,CG1,CG2,TTD,Pressure,ReraRets
2004060307,SBKG,030700Z,18002KT,9999,na,na,SCT008,SCT016,na,21/20,Q1017,NULL
2004060308,SBKG,030800Z,15004KT,9999,na,na,SCT008,BKN016,BKN080,21/20,Q1017,NULL
2004060308,SBKG,030820Z,16008KT,6000,na,na,BKN012,BKN017,na,21/20,Q1017,NULL
2004060309,SBKG,030900Z,16004KT,7000,na,na,SCT006,BKN010,na,21/20,Q1017,NULL
2004060310,SBKG,031000Z,15002KT,9999,na,na,BKN015,na,na,22/20,Q1018,NULL
2004060316,SBKG,031600Z,18010KT,9999,na,na,BKN020,BKN100,na,28/20,Q1016,NULL
2004060317,SBKG,031700Z,18010KT,9999,na,na,BKN020,BKN100,na,27/21,Q1016,NULL
2004060318,SBKG,031800Z,16012KT,9999,na,na,SCT020,SCT100,na,27/21,Q1016,NULL
2004060319,SBKG,031900Z,16010KT,9999,na,na,FEW020,SCT300,na,26/20,Q1016,NULL
2004060320,SBKG,032000Z,14008KT,9999,na,na,FEW020,SCT100,na,25/20,Q1016,NULL
2004060321,SBKG,032100Z,16006KT,9999,na,na,FEW020,na,na,23/20,Q1017,NULL
2004060322,SBKG,032200Z,17004KT,CAVOK,na,na,na,na,na,22/19,Q1017,NULL
2004060323,SBKG,032300Z,13002KT,CAVOK,na,na,na,na,na,21/18,Q1018,NULL
2004060400,SBKG,040000Z,13006KT,CAVOK,na,na,na,na,na,21/18,Q1018,NULL
2004060401,SBKG,040100Z,16004KT,CAVOK,na,na,na,na,na,20/18,Q1018,NULL
2004060402,SBKG,040200Z,00000KT,9999,na,na,FEW025,SCT150,na,20/19,Q1018,NULL
2004060403,SBKG,040300Z,00000KT,CAVOK,na,na,na,na,na,20/19,Q1018,NULL
2004060404,SBKG,040400Z,00000KT,CAVOK,na,na,na,na,na,20/18,Q1017,NULL
2004060405,SBKG,040500Z,00000KT,CAVOK,na,na,na,na,na,19/18,Q1017,NULL
2004060406,SBKG,040600Z,00000KT,CAVOK,na,na,na,na,na,19/18,Q1016,NULL
2004060407,SBKG,040700Z,00000KT,CAVOK,na,na,na,na,na,19/18,Q1017,NULL
2004060408,SBKG,040800Z,00000KT,9999,na,na,FEW008,BKN110,na,19/18,Q1017,NULL
2004060409,SBKG,040900Z,27002KT,9999,na,na,FEW007,na,na,20/18,Q1017,NULL
2004060410,SBKG,041000Z,27002KT,CAVOK,na,na,na,na,na,21/18,Q1018,NULL
2004060416,SBKG,041600Z,12010KT,9999,na,na,BKN020,na,na,27/20,Q1017,NULL
2004060417,SBKG,041700Z,13010KT,9999,na,na,SCT020,BKN300,na,27/22,Q1016,NULL
2004060418,SBKG,041800Z,13010KT,9999,na,na,BKN020,BKN100,na,25/21,Q1015,NULL
2004060419,SBKG,041900Z,12006KT,9999,na,na,SCT020,BKN100,na,25/20,Q1016,NULL
2004060420,SBKG,042000Z,14006KT,9999,na,na,BKN017,BKN100,na,23/21,Q1016,NULL
2004060420,SBKG,042035Z,15006KT,3000,-RA,na,SCT006,BKN010,BKN100,23/21,Q1016,NULL
2004060421,SBKG,042100Z,14006KT,3000,-RA,na,SCT006,BKN010,BKN100,22/21,Q1016,NULL
2004060421,SBKG,042115Z,13006KT,6000,na,na,BKN015,BKN100,na,22/21,Q1017,NULL
2004060422,SBKG,042200Z,13004KT,4000,-RA,na,SCT007,BKN010,BKN012,22/21,Q1017,NULL
2004060423,SBKG,042300Z,14004KT,9000,-RA,na,BKN006,BKN010,BKN012,21/21,Q1018,NULL
2004060500,SBKG,050000Z,00000KT,9000,na,na,SCT006,BKN010,BKN012,21/21,Q1018,NULL
2004060501,SBKG,050100Z,22002KT,5000,-RA,na,SCT006,BKN010,BKN013,21/21,Q1018,NULL
2004060502,SBKG,050200Z,20002KT,9999,na,na,SCT006,BKN010,BKN015,22/21,Q1018,NULL
2004060502,SBKG,050225Z,00000KT,2000,na,na,OVC006,na,na,21/21,Q1017,NULL
2004060503,SBKG,050300Z,12002KT,2000,na,na,BKN006,BKN010,BKN015,22/21,Q1017,NULL
2004060504,SBKG,050400Z,12002KT,6000,na,na,SCT006,BKN010,BKN015,22/21,Q1017,NULL
2004060504,SBKG,050412Z,12002KT,1500,BR,na,BKN006,BKN010,BKN015,22/21,Q1017,NULL
2004060504,SBKG,050441Z,12006KT,5000,BR,na,SCT006,BKN010,BKN015,22/21,Q1016,NULL
2004060505,SBKG,050500Z,12002KT,8000,na,na,SCT006,BKN010,BKN015,22/21,Q1016,NULL
2004060506,SBKG,050600Z,12008KT,6000,-RA,BR,SCT006,BKN010,BKN080,22/21,Q1015,NULL
2004060507,SBKG,050700Z,12004KT,7000,-RA,BR,SCT006,BKN010,BKN080,21/20,Q1016,NULL
2004060508,SBKG,050800Z,12006KT,0800,FG,na,BKN004,BKN010,na,21/21,Q1016,NULL
2004060509,SBKG,050900Z,15003KT,0900,FG,na,BKN003,BKN010,OVC070,21/21,Q1016,NULL
2004060510,SBKG,051000Z,12006KT,2000,BR,na,BKN004,BKN010,OVC070,22/21,Q1017,NULL
2004060516,SBKG,051600Z,12010KT,8000,na,na,SCT020,SCT300,na,26/22,Q1015,NULL
2004060517,SBKG,051700Z,12008KT,2000,-RA,BR,SCT010,BKN015,na,23/21,Q1016,NULL
2004060518,SBKG,051800Z,13006KT,5000,-RA,na,SCT010,BKN015,BKN100,22/21,Q1015,NULL
2004060519,SBKG,051900Z,13004KT,8000,na,na,SCT010,SCT015,BKN090,23/22,Q1015,NULL
2004060520,SBKG,052000Z,12006KT,2000,-RA,BR,BKN010,BKN015,BKN090,22/21,Q1016,NULL
2004060521,SBKG,052100Z,10004KT,5000,-RA,na,SCT010,BKN015,BKN070,22/21,Q1016,NULL
2004060522,SBKG,052200Z,12002KT,5000,-RA,na,FEW006,SCT010,BKN015,22/21,Q1017,NULL
2004060523,SBKG,052300Z,13004KT,6000,na,na,FEW006,BKN015,BKN070,22/21,Q1017,NULL
2004060600,SBKG,060000Z,14006KT,5000,BR,na,SCT006,BKN015,BKN070,22/21,Q1018,NULL
2004060601,SBKG,060100Z,12004KT,5000,BR,na,SCT006,BKN015,BKN090,22/21,Q1018,NULL
2004060602,SBKG,060200Z,12004KT,5000,BR,na,SCT006,BKN015,BKN090,21/20,Q1017,NULL
2004060603,SBKG,060300Z,13004KT,5000,BR,na,SCT006,BKN010,BKN090,21/21,Q1017,NULL
2004060604,SBKG,060400Z,12006KT,5000,BR,na,SCT006,BKN010,BKN090,21/21,Q1017,NULL
2004060605,SBKG,060500Z,12006KT,5000,BR,na,SCT005,BKN010,na,22/21,Q1017,NULL
2004060606,SBKG,060600Z,12006KT,0800,FG,na,BKN004,BKN010,na,22/21,Q1016,NULL
2004060607,SBKG,060700Z,12008KT,0900,na,na,BKN004,BKN010,na,21/21,Q1016,NULL
2004060608,SBKG,060800Z,12007KT,3000,BR,na,SCT004,BKN010,na,21/20,Q1017,NULL
2004060609,SBKG,060900Z,12004KT,0900,FG,na,BKN004,BKN010,BKN015,21/21,Q1017,NULL
2004060609,SBKG,060942Z,12006KT,5000,BR,na,SCT004,BKN010,BKN015,22/21,Q1017,NULL
2004060610,SBKG,061000Z,12004KT,9999,na,na,SCT004,BKN010,BKN015,22/21,Q1018,NULL
2004060616,SBKG,061600Z,12008KT,9999,na,na,BKN020,na,na,27/21,Q1017,NULL
2004060617,SBKG,061700Z,12010KT,9999,na,na,SCT023,na,na,28/20,Q1016,NULL
2004060618,SBKG,061800Z,13010KT,9999,na,na,SCT023,FEW025TCU,na,28/21,Q1016,NULL
2004060619,SBKG,061900Z,14008KT,9999,na,na,SCT023,na,na,27/21,Q1016,NULL
2004060620,SBKG,062000Z,14006KT,9999,na,na,FEW025,na,na,25/20,Q1017,NULL
2004060621,SBKG,062100Z,13006KT,CAVOK,na,na,na,na,na,23/20,Q1017,NULL
2004060622,SBKG,062200Z,12006KT,CAVOK,na,na,na,na,na,22/19,Q1018,NULL
2004060623,SBKG,062300Z,12006KT,CAVOK,na,na,na,na,na,21/19,Q1018,NULL
2004060700,SBKG,070000Z,12004KT,CAVOK,na,na,na,na,na,20/19,Q1019,NULL
2004060701,SBKG,070100Z,12008KT,CAVOK,na,na,na,na,na,20/19,Q1019,NULL
2004060702,SBKG,070200Z,12006KT,9999,na,na,SCT012,na,na,20/19,Q1019,NULL
2004060703,SBKG,070300Z,12004KT,9999,na,na,FEW012,na,na,20/19,Q1019,NULL
2004060704,SBKG,070400Z,12004KT,9999,na,na,FEW012,na,na,20/19,Q1018,NULL
2004060705,SBKG,070500Z,15006KT,9999,na,na,FEW010,na,na,20/19,Q1018,NULL
2004060706,SBKG,070600Z,15007KT,9999,na,na,FEW010,na,na,20/19,Q1018,NULL
2004060707,SBKG,070700Z,00000KT,9999,na,na,FEW010,na,na,20/19,Q1018,NULL
2004060708,SBKG,070800Z,00000KT,9999,na,na,SCT010,na,na,20/19,Q1018,NULL
2004060709,SBKG,070900Z,15004KT,5000,-RA,BR,BKN010,BKN015,na,20/20,Q1018,NULL
2004060709,SBKG,070918Z,00000KT,9999,na,na,SCT010,SCT015,na,21/20,Q1018,NULL
2004060710,SBKG,071000Z,16004KT,9999,na,na,SCT010,BKN015,na,21/20,Q1019,NULL
2004060716,SBKG,071600Z,18010KT,9999,na,na,BKN017,na,na,26/20,Q1018,NULL
2004060717,SBKG,071700Z,15010KT,9999,na,na,BKN020,FEW023TCU,na,26/20,Q1018,NULL
2004060718,SBKG,071800Z,15008KT,9999,na,na,SCT020,na,na,26/20,Q1017,NULL
2004060719,SBKG,071900Z,15006KT,9999,na,na,SCT023,SCT100,na,26/20,Q1017,NULL
2004060720,SBKG,072000Z,15006KT,9999,na,na,FEW023,BKN080,na,25/20,Q1017,NULL
2004060721,SBKG,072100Z,15004KT,9999,na,na,FEW020,BKN080,na,23/20,Q1018,NULL
2004060722,SBKG,072200Z,13004KT,9999,na,na,FEW020,na,na,23/20,Q1018,NULL
2004060723,SBKG,072300Z,13006KT,9999,na,na,FEW017,na,na,22/20,Q1018,NULL
2004060800,SBKG,080000Z,12004KT,9999,na,na,FEW017,na,na,22/20,Q1019,NULL
2004060801,SBKG,080100Z,13006KT,9999,na,na,FEW017,na,na,21/19,Q1019,NULL
2004060802,SBKG,080200Z,12004KT,9999,na,na,FEW017,na,na,21/19,Q1019,NULL
2004060803,SBKG,080300Z,13004KT,9999,na,na,SCT015,na,na,20/19,Q1019,NULL
2004060804,SBKG,080400Z,12006KT,9999,na,na,SCT015,na,na,20/19,Q1018,NULL
2004060805,SBKG,080500Z,16006KT,9999,na,na,SCT010,na,na,20/19,Q1018,NULL
2004060806,SBKG,080600Z,16007KT,9999,na,na,SCT010,na,na,20/19,Q1018,NULL
2004060807,SBKG,080700Z,15004KT,9999,na,na,SCT010,na,na,20/19,Q1018,NULL
2004060808,SBKG,080800Z,00000KT,9999,na,na,SCT010,na,na,20/19,Q1018,NULL
2004060809,SBKG,080900Z,16004KT,9999,na,na,SCT010,BKN015,na,21/19,Q1018,NULL
2004060810,SBKG,081000Z,15006KT,9999,na,na,SCT010,BKN015,na,21/19,Q1018,NULL
2004060816,SBKG,081600Z,15008KT,8000,na,na,BKN015,na,na,24/21,Q1018,NULL
2004060817,SBKG,081700Z,12012KT,9999,na,na,SCT017,na,na,26/20,Q1017,NULL
2004060818,SBKG,081800Z,13012KT,9999,na,na,SCT020,na,na,26/20,Q1017,NULL
2004060819,SBKG,081900Z,13010KT,9999,na,na,SCT023,na,na,25/20,Q1017,NULL
2004060820,SBKG,082000Z,13008KT,9999,na,na,SCT020,na,na,24/20,Q1018,NULL
2004060821,SBKG,082100Z,12004KT,9999,na,na,SCT017,na,na,23/20,Q1018,NULL
2004060822,SBKG,082200Z,13006KT,9999,na,na,SCT017,na,na,22/20,Q1019,NULL
2004060823,SBKG,082300Z,12006KT,8000,na,na,SCT010,SCT018,na,21/20,Q1019,NULL
2004060900,SBKG,090000Z,13002KT,4000,BR,na,SCT006,BKN010,na,21/20,Q1020,NULL
2004060901,SBKG,090100Z,15006KT,6000,na,na,BKN010,na,na,21/20,Q1020,NULL
2004060902,SBKG,090200Z,15004KT,9999,na,na,SCT010,na,na,21/20,Q1019,NULL
2004060903,SBKG,090300Z,13004KT,9999,na,na,FEW010,na,na,20/19,Q1019,NULL
2004060904,SBKG,090400Z,00000KT,9999,na,na,BKN010,na,na,20/19,Q1018,NULL
2004060905,SBKG,090500Z,15004KT,9999,na,na,SCT010,BKN090,na,20/20,Q1018,NULL
2004060906,SBKG,090600Z,17004KT,9999,na,na,SCT010,SCT015,na,21/20,Q1018,NULL
2004060907,SBKG,090700Z,15002KT,9999,na,na,SCT010,SCT015,BKN090,21/20,Q1018,NULL
2004060908,SBKG,090800Z,14002KT,9999,na,na,SCT012,SCT015,BKN090,21/20,Q1018,NULL
2004060909,SBKG,090900Z,14006KT,5000,BR,na,SCT012,SCT015,na,21/20,Q1019,NULL
2004060910,SBKG,091000Z,15006KT,5000,na,na,SCT013,SCT017,FEW020TCU,22/21,Q1019,NULL
2004060916,SBKG,091600Z,12008KT,9999,na,na,SCT015,BKN080,na,25/20,Q1018,NULL
2004060917,SBKG,091700Z,12006KT,9999,-RA,na,SCT016,SCT020,na,24/20,Q1018,NULL
2004060918,SBKG,091800Z,12004KT,9999,na,na,SCT020,na,na,25/20,Q1017,NULL
2004060919,SBKG,091900Z,15008KT,9999,na,na,SCT023,na,na,25/19,Q1018,NULL
2004060920,SBKG,092000Z,14004KT,9999,na,na,FEW020,na,na,24/19,Q1018,NULL
2004060921,SBKG,092100Z,13003KT,9999,na,na,FEW017,na,na,23/19,Q1018,NULL
2004060922,SBKG,092200Z,13004KT,9999,na,na,FEW017,na,na,22/19,Q1019,NULL
2004060923,SBKG,092300Z,00000KT,9999,na,na,SCT015,na,na,21/19,Q1020,NULL
2004061000,SBKG,100000Z,13003KT,9999,na,na,SCT015,na,na,21/19,Q1020,NULL
2004061001,SBKG,100100Z,13005KT,9999,na,na,SCT012,na,na,21/20,Q1020,NULL
2004061002,SBKG,100200Z,16006KT,9999,na,na,SCT015,na,na,21/19,Q1020,NULL
2004061003,SBKG,100300Z,16006KT,9999,na,na,BKN012,na,na,21/19,Q1019,NULL
2004061004,SBKG,100400Z,16006KT,9999,na,na,SCT012,na,na,21/19,Q1019,NULL
2004061005,SBKG,100500Z,17006KT,9999,na,na,SCT010,na,na,21/19,Q1018,NULL
2004061006,SBKG,100600Z,17004KT,9999,na,na,FEW005,SCT013,na,20/20,Q1018,NULL
2004061007,SBKG,100700Z,17004KT,9999,na,na,FEW005,SCT013,na,20/19,Q1018,NULL
2004061008,SBKG,100800Z,18006KT,9999,na,na,SCT014,na,na,19/19,Q1018,NULL
2004061009,SBKG,100900Z,18003KT,8000,na,na,SCT012,na,na,20/19,Q1019,NULL
2004061010,SBKG,101000Z,17006KT,9999,na,na,SCT012,SCT015,na,21/19,Q1019,NULL
2004061016,SBKG,101600Z,12010KT,9999,na,na,SCT020,na,na,27/20,Q1018,NULL
2004061017,SBKG,101700Z,12010KT,9999,na,na,SCT020,na,na,28/20,Q1017,NULL
2004061018,SBKG,101800Z,13010KT,9999,na,na,SCT023,na,na,27/20,Q1016,NULL
2004061019,SBKG,101900Z,14010KT,9999,na,na,SCT023,na,na,26/20,Q1016,NULL
2004061020,SBKG,102000Z,13006KT,9999,na,na,SCT020,na,na,25/20,Q1017,NULL
2004061020,SBKG,102030Z,12010KT,3000,-RA,na,SCT010,BKN015,na,23/21,Q1018,NULL
2004061021,SBKG,102100Z,13006KT,3000,-RA,na,SCT006,BKN010,na,22/21,Q1018,NULL
2004061021,SBKG,102120Z,12004KT,5000,BR,na,SCT010,BKN015,na,22/20,Q1018,NULL
2004061022,SBKG,102200Z,12006KT,5000,BR,na,SCT010,BKN015,na,21/20,Q1018,NULL
2004061023,SBKG,102300Z,13006KT,8000,na,na,FEW007,SCT010,na,22/20,Q1019,NULL
2004061100,SBKG,110000Z,16006KT,9999,na,na,SCT005,SCT010,na,22/20,Q1019,NULL
2004061101,SBKG,110100Z,16008KT,5000,-RA,BR,SCT005,BKN010,na,21/20,Q1019,NULL
2004061102,SBKG,110200Z,16009KT,8000,na,na,FEW005,BKN010,na,21/20,Q1019,NULL
2004061103,SBKG,110300Z,16006KT,9999,na,na,FEW006,SCT010,na,21/20,Q1019,NULL
2004061104,SBKG,110400Z,16006KT,9999,na,na,FEW005,BKN010,na,21/20,Q1018,NULL
2004061105,SBKG,110500Z,18007KT,9999,na,na,SCT010,na,na,21/19,Q1018,NULL
2004061106,SBKG,110600Z,17003KT,9999,na,na,SCT010,na,na,20/19,Q1018,NULL
2004061107,SBKG,110700Z,18006KT,9999,na,na,SCT010,SCT090,na,20/19,Q1018,NULL
2004061108,SBKG,110800Z,18002KT,CAVOK,na,na,na,na,na,20/19,Q1018,NULL
2004061109,SBKG,110900Z,18006KT,9000,na,na,SCT015,BKN090,na,20/19,Q1018,NULL
2004061110,SBKG,111000Z,19008KT,8000,na,na,SCT010,SCT015,BKN090,21/19,Q1019,NULL
2004061116,SBKG,111600Z,15012KT,9999,na,na,SCT020,SCT300,na,27/16,Q1018,NULL
2004061117,SBKG,111700Z,13010KT,9999,na,na,SCT020,na,na,28/17,Q1018,NULL
2004061118,SBKG,111800Z,12010KT,9999,na,na,SCT020,na,na,28/17,Q1018,NULL
2004061119,SBKG,111900Z,15008KT,9999,na,na,SCT020,SCT300,na,27/18,Q1018,NULL
2004061120,SBKG,112000Z,12006KT,9999,na,na,SCT020,na,na,25/18,Q1018,NULL
2004061121,SBKG,112100Z,12006KT,9999,na,na,FEW020,na,na,23/19,Q1018,NULL
2004061122,SBKG,112200Z,13004KT,CAVOK,na,na,na,na,na,21/19,Q1019,NULL
2004061123,SBKG,112300Z,12004KT,CAVOK,na,na,na,na,na,21/18,Q1020,NULL
2004061200,SBKG,120000Z,12004KT,CAVOK,na,na,na,na,na,20/18,Q1020,NULL
2004061201,SBKG,120100Z,15006KT,CAVOK,na,na,na,na,na,20/19,Q1020,NULL
2004061202,SBKG,120200Z,12004KT,CAVOK,na,na,na,na,na,20/19,Q1020,NULL
2004061203,SBKG,120300Z,12004KT,9999,na,na,SCT017,na,na,20/19,Q1020,NULL
2004061204,SBKG,120400Z,00000KT,9999,na,na,FEW010,na,na,20/19,Q1019,NULL
2004061205,SBKG,120500Z,00000KT,9999,na,na,SCT010,na,na,20/20,Q1018,NULL
2004061206,SBKG,120600Z,18002KT,9999,na,na,SCT012,na,na,20/19,Q1018,NULL
2004061207,SBKG,120700Z,18002KT,9999,na,na,FEW012,BKN015,na,20/19,Q1018,NULL
2004061208,SBKG,120800Z,18002KT,9999,na,na,SCT012,BKN015,BKN100,20/19,Q1019,NULL
2004061208,SBKG,120820Z,17004KT,3000,BR,na,SCT010,BKN015,BKN090,20/20,Q1019,NULL
2004061208,SBKG,120825Z,17004KT,3000,BR,na,SCT010,BKN015,BKN090,20/20,Q1019,NULL
2004061209,SBKG,120900Z,18002KT,6000,na,na,SCT015,SCT090,na,20/19,Q1019,NULL
2004061210,SBKG,121000Z,18004KT,8000,na,na,SCT010,SCT015,BKN090,21/20,Q1020,NULL
2004061216,SBKG,121600Z,12008KT,5000,na,na,BKN016,na,na,25/21,Q1019,NULL
2004061217,SBKG,121700Z,18004KT,5000,-RA,na,SCT015,BKN017,na,23/22,Q1019,NULL
2004061218,SBKG,121800Z,15006KT,9999,na,na,SCT020,na,na,25/21,Q1018,NULL
2004061219,SBKG,121900Z,15006KT,8000,-RA,na,SCT017,FEW023TCU,na,23/21,Q1019,NULL
2004061220,SBKG,122000Z,12004KT,6000,na,na,BKN017,FEW023CB,na,23/21,Q1019,NULL
2004061221,SBKG,122100Z,16006KT,7000,-RA,na,BKN015,BKN017,na,22/21,Q1019,NULL
2004061222,SBKG,122200Z,15008KT,9999,na,na,SCT015,na,na,21/20,Q1020,NULL
2004061223,SBKG,122300Z,16004KT,9999,na,na,SCT015,na,na,22/20,Q1021,NULL
2004061300,SBKG,130000Z,13002KT,9999,na,na,FEW015,na,na,21/20,Q1021,NULL
2004061301,SBKG,130100Z,15004KT,9999,na,na,FEW015,SCT100,na,21/20,Q1021,NULL
2004061302,SBKG,130200Z,00000KT,9999,na,na,SCT010,SCT100,na,20/19,Q1021,NULL
2004061303,SBKG,130300Z,00000KT,9999,na,na,SCT010,na,na,20/19,Q1020,NULL
2004061304,SBKG,130400Z,25002KT,9999,na,na,FEW010,SCT100,na,20/19,Q1020,NULL
2004061305,SBKG,130500Z,27004KT,9999,na,na,FEW010,SCT100,na,19/18,Q1019,NULL
2004061306,SBKG,130600Z,27002KT,9999,na,na,SCT010,na,na,19/18,Q1019,NULL
2004061307,SBKG,130700Z,18004KT,9999,na,na,SCT010,na,na,19/18,Q1019,NULL
2004061308,SBKG,130800Z,18002KT,9999,na,na,SCT010,na,na,19/18,Q1019,NULL
2004061310,SBKG,131000Z,16006KT,9999,na,na,SCT017,na,na,21/20,Q1020,NULL
2004061311,SBKG,131100Z,18008KT,9999,na,na,SCT017,na,na,22/20,Q1020,NULL
2004061316,SBKG,131600Z,13006KT,9999,na,na,BKN020,na,na,27/21,Q1018,NULL
2004061317,SBKG,131700Z,15007KT,9999,na,na,BKN020,na,na,26/21,Q1017,NULL
2004061318,SBKG,131800Z,16004KT,9999,na,na,BKN010,na,na,27/21,Q1017,NULL
2004061319,SBKG,131900Z,12005KT,9999,na,na,SCT015,FEW023TCU,na,25/22,Q1017,NULL
2004061320,SBKG,132000Z,15003KT,5000,-RA,na,BKN017,FEW023TCU,na,25/21,Q1017,NULL
2004061321,SBKG,132100Z,15006KT,8000,-RA,na,BKN015,BKN080,na,22/21,Q1018,NULL
2004061322,SBKG,132200Z,15006KT,9999,na,na,SCT012,BKN017,BKN080,22/21,Q1019,NULL
2004061323,SBKG,132300Z,13004KT,9999,na,na,BKN012,BKN080,na,22/21,Q1019,NULL
2004061400,SBKG,140000Z,13004KT,9999,na,na,BKN012,na,na,22/21,Q1020,NULL
2004061401,SBKG,140100Z,15004KT,7000,na,na,BKN010,SCT015,na,22/21,Q1020,NULL
2004061402,SBKG,140200Z,16006KT,3000,-RA,BR,SCT008,BKN010,BKN015,22/21,Q1020,NULL
2004061403,SBKG,140300Z,13004KT,4000,BR,na,SCT008,BKN010,BKN012,21/21,Q1019,NULL
2004061404,SBKG,140400Z,00000KT,5000,-RA,BR,SCT008,BKN010,BKN012,22/21,Q1019,NULL
2004061405,SBKG,140500Z,18002KT,5000,BR,na,SCT006,BKN010,na,21/20,Q1018,NULL
2004061406,SBKG,140600Z,16002KT,5000,BR,na,SCT006,BKN010,na,21/20,Q1018,NULL
2004061407,SBKG,140700Z,18004KT,6000,na,na,SCT010,BKN015,na,21/20,Q1018,NULL
2004061408,SBKG,140800Z,16004KT,6000,na,na,SCT010,BKN015,na,21/20,Q1018,NULL
2004061408,SBKG,140820Z,18004KT,4000,BR,na,SCT006,BKN010,na,21/20,Q1019,NULL
2004061409,SBKG,140900Z,18004KT,4000,BR,na,SCT006,BKN010,na,21/20,Q1019,NULL
2004061410,SBKG,141000Z,18006KT,5000,BR,na,SCT010,BKN015,na,22/20,Q1020,NULL
2004061416,SBKG,141600Z,12004KT,9999,na,na,SCT015,BKN080,na,25/20,Q1019,NULL
2004061417,SBKG,141700Z,12008KT,9999,na,na,SCT016,BKN090,na,25/20,Q1018,NULL
2004061418,SBKG,141800Z,12008KT,9999,na,na,SCT020,BKN100,na,25/20,Q1017,NULL
2004061419,SBKG,141900Z,12008KT,9999,na,na,FEW015,BKN100,na,24/20,Q1017,NULL
2004061420,SBKG,142000Z,12006KT,9999,na,na,FEW017,FEW023TCU,BKN110,24/21,Q1018,NULL
2004061421,SBKG,142100Z,15004KT,9999,na,na,SCT016,SCT300,na,23/20,Q1019,NULL
2004061422,SBKG,142200Z,17006KT,CAVOK,na,na,na,na,na,22/21,Q1019,NULL
2004061423,SBKG,142300Z,13004KT,9999,na,na,SCT015,SCT300,na,22/20,Q1020,NULL
